type	title	URL	comment	UNRELATED	NEUT	POS	NEG	GIOIA	FIDUCIA	TRISTEZZA	RABBIA	PAURA	DISGUSTO	SORPRESA	TREPIDAZIONE	SARCASM	EMOTIONS
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Le mie pianelle! Ah, le sue pianelle! ciabattata in faccia	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Spot sessista denso di stereotipi di genere.	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Le donne non sono schiave. E poi 'ste pubblicità del Mulino Bianco ci sono arrivate a noia. Basta. Grazie.	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Piadelle?! Ma per piacere! Già quando le chiamano piadine è brutto. Piadelle fa rabbrividire. Se sono quelle buone e Romagnole si chiamano piade e basta!	0	0	0	1	0	0	0	1	0	0	1	0	0	OUTRAGE
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Giuro che se non tolgono a questi due dalle pubblicità Mulino Bianco boicotto per sempre i loro prodotti...infatti non ne compriamo più...con rammarico perché sono cresciuta a pane e tegolini...ma questi mi infastidiscono parecchio..infatti quando li vedo cambio canale	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Cara Mulino Bianco perchè non rimedi? Lui avvicina Emma e le dice: Grazie tesoro: domani cucino e pulisco tutto io.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Ma nel 2018 fa ancora ridere che Lei sgobbi tutto il tempo in cucina e che Lui si prenda dei meriti "immeritati" non avendo fatto niente? Io lo avrei preso a calci . Che pubblicità squallida e sessista. Svegliatevi che siamo nel 2018 , non sono gli anni 50 .	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Più che la famiglia della mulino bianco mi sembra una coppia scoppiata....	0	0	0	1	0	0	1	0	0	0	0	0	0	SADNESS
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Mi sembra molto la versione 2.0 di "aó, donna, famme un panino!"Uscite dagli anni '50 per favore	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Lei sgobba e lui porta agli amici. Ma che originale	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Secondo me è abbastanza moderna. Lui è Gay e lei potrebbe essere una sua amica	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	per tutte le NAZIfemminista ULTRApower.. non scaldatevi troppo.. Lui e' il mugnaio, trita tutto il giorno grano per produrre farina e coltiva la terra.. Lei e' la cuoca di casa.. chi avrebbe dovuto cucinare?? gli amici invitati per cena??? datevi una calmata che siete ridicole..e' solo una pubblicita'..	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	E una pubblicità che deve durare 30 secondi e in 30 secondi trovate pure da ridire su tutto	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Ma quanta antipatia mi provoca questa pubblicità? ..mi dispiace per gli attori che sono anche bravini!	0	0	1	1	0	1	0	1	0	0	0	0	0	TRUST - ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Scandalosamente sessista. Non è ridicola, è patetica, triste!	0	0	0	1	0	0	0	0	1	1	0	0	0	SHAME
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Patetica e sessista! Lei, un po' scemotta, cucina per tutti, lui, un po' vanesio e presuntuoso, si prende il merito. Un altro brutto spot!!	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Brutto e sessista. È sempre la donna che lavora e l'uomo si prende il merito. Potevate fare di meglio considerando che la spesa la fanno le donne e se si offendono cambiano marca.	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Mulino Bianco - Spot 2018 - Piadelle 30"	https://www.youtube.com/watch?v=qtaPRStahm8	Orrenda questa pubblicità. Basta sessismo	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Mannaggia a dio fileni, mannaggia a dio filenii	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Nutted	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Cazzo hanno tutti la faccia disgustata ahagahah	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Altro che rap o trap, il futuro della musica è qui	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Mandatemi un aiuto, sono drogato di questa canzone haha	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Bel jingle, bravi	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Icona Pop, "I love it".	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Agricoltori e allevatori dipinti come fossero dipendenti della stessa azienda familiare, dove si "respira" serenità, passione e spirito di corpo... Ma è stato alla scena delle galline ruspanti, allevate con la cura solitamente riservata agli animali domestici che scorrazzano liberi nel cortile di casa (mancava solo la carezza al polletto) che mi sono detto: <<ma l'ideatore di questo spot crede che il pubblico televisivo venga giù dalla montagna del sapone? >>. Quello che vorrei umilmente senalarvi, è che quando il "sentiment" preponderante è: << Guardando questo spot mi sento preso per il culo>> oppure << ma questi veramente pensano di essere credibili per una persona adulta? (è probabile che un bambino, ma solo fintanto che è incapace di calcolare i costi che avrebbe un simile allevamento se fosse vero, possa bersi un simile messaggio>> il risultato che ottenete è l'attivazione, nella testa del vs ascoltatore, di una associazione mentale tra il vs marchio ed il concetto di "falso"... che tra l'altro va a corroborare l'opinione già molto diffusa diffusa che vede il Bio come un coacervo dilagante e difficile da accertare di frodi e imbrogli in commercio	0	0	0	1	0	0	0	1	0	0	1	0	0	OUTRAGE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Ballessimo	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Questa canzone dovrebbe vincere il prossimo Sanremo	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	A me il tizio col cappello all inizio incute timore, alla fine quando canta nel quadretto mi raggela il sangue nelle vene	0	0	0	1	0	0	0	0	1	0	0	0	0	FEAR
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Geni del marketing	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Scelgo il bio fileni scegli il bio fileni	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Ma nemmeno voi Fileni sapete cosa significhi bio ... Alleviamo polli a terra. I polli sono quelli che credono in voi !! Bio dal greco βίος vita e logos, studio. Tutto ciò che è vivente in un corpo animale o vegetale è biologico e degredabile nel tempo. Non capisco perché in Italia si debbano sempre storpiare i significati, il vocabolario anche!! Un pollo allevato a terra non significhi che si ciba di cibo non fertilizzato o con aggiunti di pestecidi e altre schifezze chimiche. Ma poi non ci credo. Anche perché dopo 2/3 giorni butteresti via il mangiare perché degradato. Come fa un marchio così ad essere distribuito in tutta Italia?? Ci vogliono anche 24 ore di trasposrto e ora che arriva al supermercato è ora di buttarlo via. Ma andate a cagare!	0	0	0	1	0	0	0	1	0	0	1	0	0	OUTRAGE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Questa è diventata pubblicità meme in tutta la mia città	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	In meno di una settimana il nuovo tormentone dell'estate.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Giulio è candidato per il premio Oscar (ciao sono Sofia A.)	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	0:28 è convintissimo l'ortolano...	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Grandissimi, ascolto sempre questa canzone e la canto sempre, è la mia canzone preferita!!!!	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Scelgo il bio fileni, scegli il bio fileniiii	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Ma la soundtrack?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	0:19 Ringraziatemi dopo	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Scelgo il IOOOOOOOOO FILENIIIIIII	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	E dopo Si col riso senza Lattosio, ecco il nuovo ritornello del mese!	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Che fuori sta pubblicità	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	Porco dio fileni	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	Spot Fileni Bio 2019	https://www.youtube.com/watch?v=RcQ0NC0oSBM	io penso che non ci sara' bio vero finche tutto sara' veramente bio perche ci sono molti fattori che annullano quello che credi bio . un vento pazzesco sposta i semi e li deposita dappertutto dove c'era il bio ci sono gli ogm pesticidi e altro.quindi io non credo al bio.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Fa cacare, non va un cazzo in LTE velocità massima 5mb/s con copertura massima e 100 di ping con improvvisi crolli in h+ e 3g. Se non dovevo pagare 90€ per levarlo dai coglioni avevo già cambiato da un po'	0	0	0	1	0	0	0	1	0	1	0	0	0	ANGER - DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma è Mengoni che canta?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	AMORE FRANCESCO	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Che tempismo perfetto per questo spot!!	0	0	0	1	0	0	0	1	0	0	1	0	1	OUTRAGE
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Aahahahahaha	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Sciacalli con la faccia d'angelo. Che scifo.	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	@Matteo Moscetta Secondo me si, solo che adesso aprono compagnie virtuali, per comodità e anche perché tanti per pigrizia o per moda restano sui marchi più famosi. Si chiama Cartello, hanno già beccato un sacco di multe per questo e per questo aprono compagnie virtuali, in modo che la concorrenza se la fanno in casa. https://www.youtube.com/watch?v=Q4KiZ6ihx5o Tempi che corrono? Guarda che si parlava di 3 anni fa, non del secolo scorso.	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma che figo da paura è?	0	0	1	0	0	1	0	0	0	0	1	0	0	TRUST - SURPRISE
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	2 merde per provare a fare una linea decente lol	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Uno schifo :)	0	0	0	1	0	0	0	0	0	1	0	0	1	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Molto belli i nuovi spot come furono i primi istituzionali tempo fa!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	@RXviper eh sì non è merda,1 mese e mezzo per risolvere un problema	0	0	0	1	0	0	0	1	0	0	0	0	1	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Fa cagare al cazzooooooooooo Non prende per un cazzooooooo	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Mi. Piace. Il. Ragazzo. Dove. Vive	0	0	1	0	1	0	0	0	0	0	1	0	0	DELIGHT
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Emanuele Bra oddio mi sembrava lui, mi è troppo familiare ma non mi ricordo chi è	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	sono sordo io...o sul finale del video dice "molto più piccini"??	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Chi è l'attore che interpreta il papà del ragazzo?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	I peggiori gestori si uniscono per formare uno schifo ancora più grande	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Mi fa piangere la parte in cui il ragazzo ignora suo padre!!	0	0	0	1	0	1	1	0	0	0	0	0	0	SENTIMENTALITY
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Fa schifo il jingle! Falsi vergognatevi sai quanto ve ne frega degli esseri umani.	0	0	0	1	0	0	0	0	1	1	0	0	0	SHAME
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Azzeccata la canzone "esseri umani" in questa situazione	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma era difficile per il gruppo farsi anche un nuovo logo? Non capisco questa scelta di utilizzare i vecchi loghi e metterli uno accanto all’altro. Più lo vedo e più mi inorridisce	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	È una delle pubblicità più brutte mal fatta la storia non è nemmeno convivente se la guardi per ore.	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Qualcuno sa il titolo della canzone in sottofondo?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Francyyy	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma sapete chi è l attore che interpreta il padre..... Nome?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Mamma mia ma come fa ad essere così perfetto francesco? ceh CEH VI PREGO È STUPENDO IDJDDNF	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	@Matteo Moscetta Guarda che è la verità, ma forse tu nemmeno avevi il cell, eppure parlo di solo 3 anni fa al max.	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	E la più cara e che aumentano sempre	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Scusate in questo video il medico assomiglia tantissimoal dott. Robiony del maxillo facciale di Udine ha una somiglianza assurda come si può sapere se è proprio lui? Grazie a tutti	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Avete FRANTUMATO I COGLIONI co sta canzone di Mengoni.. È bastaaa	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma si prendono Di nuovi una tariffa quando si ricarica? Nove sulla promozione e un euro da qualche altra parte?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Cacchio una volta si usava caricare gli spot solo per commentare il titolo della canzone usata, oggi state tutti a criticare... MA SMETTETELA!	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Wind+3 Italia= schifo 3 italia= TOP	0	0	1	1	0	1	0	0	0	1	0	0	0	TRUST - DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	A 2 giorni dal rinnovo dell' offerta all-inclusive la wind3 mi ha COATTIVAMENTE cambiato offerta in XLarge mai richiesta DEPAUPERANDOMI di 19,99 il cambio offerta, mai richiesto, + 16,99 il prezzo della nuova offerta, mai richiesta. Ho provato a contattarli dopo 19 minuti e 30 secondi il sistema é programmato per chiudere la telefonata. Li avró telefonati 8 volte...ho scritto loro delle PEC , nessuna risposta. LA WIND3 é una azienda poco seria. Ad altri amici miei é capitato ciò. Adesso a me. Non acquisterò più Windtre , adesso ho una altra sim	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Wind Tre ....Molto più vicini..?? Ma Fiorello non fa anche lo spot per non uscire di casa per il Corona virus....??!!	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Il programma winday ha rotto le scatole, meglio quando regalavano un 10% di sconto a chi ricaricava on-line o 100 euro. Bei tempi, ora solo concorsi a premi e ricariche già decurtate di un euro, bel progresso.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Lo dico a Wind fate cagare perché hai comunicato a 3 italia di unirti che ti fai schifo e la rete 3 era decisamente più veloce voglio tornare ad avere un singolo operatore 3 Italia quello che conosco e che conosciamo da 18 anni da quando è stato fondato nel 1999 3 Italia mi manca troppo e vorrei che tornasse separata da Wind è tutto come prima WINDTRE fa cagare!!!!!	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Qualche uno sa dirmi dove posso trovare la pubblicità di wind con la nazine i follow you, però i tre tipi sono in spiaggia o qualche cosa di genere. Non le pubblicità del 2013 dove il tizio sta dipingendo	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Troppi abbracci.	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Wind non è così una merda dipende dove abiti e se sei vicino al cabinet(fttc)	0	0	0	1	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Fra hai straragione La 3 è decisamente più veloce	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Ma che c#### dicono sta roba di wind tre che io con la tre HO sempre 100 di ping con LTE MA PERFAVORE.	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Fiorello sei un grande	0	0	0	1	0	1	0	0	0	0	0	0	0	TRUST
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Basta che accendi il pc vai su Google e scrivi windtre il primo link ti dovrebbe mandare alla pagina dell' offerta poi di fianco a Fiorello c'è scritto verifica velocità metti il tuo paese via e numero civico e tutto sotto ti dice quanti MBPS/sec fai e tutto sopra se c'è scritto internet 200 e buono vuoldire che arrivi a 200mb/sec oppure ce scritto 100=100mb/sec oppure 1GB/sec	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	5 mesi senza connessione nella mia zona, milioni di chiamate al call center una merda	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Visto che non rispondete Ve lo scrivo qua , da quando Wind si è unita con tre è andato tutto a p**** si può sapere cosa è successo	0	0	0	1	0	0	0	1	0	0	1	0	0	OUTRAGE
YouTube Ad	WINDTRE	https://www.youtube.com/watch?v=u9lbbC18VHQ&t=6s	Xó ti affibbiano senza permesso offerte mai richieste e ti fregano 19,99 per il cambio offerta + 16,99 x la nuova offerta	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
